,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
813,14000215,JJ454486,2025-10-16T20:15:00.000,0000X W OHIO ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1831,18,42,8,08B,1175659.0,1904179.0,2025,2025-10-24T15:42:34.000,41.892439458,-87.630323585,"
,  
(41.892439458, -87.630323585)"
814,13999972,JJ454361,2025-10-16T20:14:00.000,040XX S PRAIRIE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,True,213,2,3,38,26,1178706.0,1878276.0,2025,2025-10-24T15:42:34.000,41.821290928,-87.619923771,"
,  
(41.821290928, -87.619923771)"
815,14000005,JJ454352,2025-10-16T20:10:00.000,026XX N ELSTON AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,APPLIANCE STORE,False,False,1432,14,32,22,03,1160906.0,1917621.0,2025,2025-10-24T15:42:34.000,41.929644221,-87.684131464,"
,  
(41.929644221, -87.684131464)"
816,13999995,JJ454341,2025-10-16T20:09:00.000,053XX W IRVING PARK RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1634,16,30,15,15,1140142.0,1926079.0,2025,2025-10-24T15:42:34.000,41.953259877,-87.760226384,"
,  
(41.953259877, -87.760226384)"
817,13999977,JJ454344,2025-10-16T20:04:00.000,020XX N HALSTED ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1812,18,43,7,08B,1170626.0,1913684.0,2025,2025-10-24T15:42:34.000,41.918633393,-87.648528893,"
,  
(41.918633393, -87.648528893)"
818,14001984,JJ456123,2025-10-16T20:00:00.000,013XX W RANDOLPH ST,0810,THEFT,OVER $500,VEHICLE - DELIVERY TRUCK,False,False,1224,12,27,28,06,1167605.0,1901069.0,2025,2025-10-24T15:42:34.000,41.884082665,-87.659992043,"
,  
(41.884082665, -87.659992043)"
819,13999962,JJ454384,2025-10-16T20:00:00.000,080XX S MARYLAND AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,631,6,8,44,04B,1183300.0,1851826.0,2025,2025-10-24T15:42:34.000,41.748603883,-87.603894034,"
,  
(41.748603883, -87.603894034)"
820,14000343,JJ454855,2025-10-16T20:00:00.000,005XX W KINZIE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1214,12,34,28,07,1172988.0,1902922.0,2025,2025-10-24T15:42:34.000,41.889049809,-87.640170268,"
,  
(41.889049809, -87.640170268)"
821,14000043,JJ454402,2025-10-16T20:00:00.000,049XX W MONTROSE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1624,16,45,15,14,1142480.0,1928797.0,2025,2025-10-24T15:42:34.000,41.960675082,-87.75156377,"
,  
(41.960675082, -87.75156377)"
822,14005324,JJ460828,2025-10-16T20:00:00.000,033XX W 63RD ST,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,823,8,14,66,08A,1155264.0,1862653.0,2025,2025-10-24T15:42:34.000,41.778921163,-87.706339252,"
,  
(41.778921163, -87.706339252)"
823,14007053,JJ462749,2025-10-16T20:00:00.000,055XX S INDIANA AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,231,2,20,40,06,1178546.0,1868185.0,2025,2025-10-25T15:42:26.000,41.793603981,-87.620817628,"
,  
(41.793603981, -87.620817628)"
824,14000619,JJ455145,2025-10-16T20:00:00.000,019XX W OHIO ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1221,12,36,24,07,1163355.0,1904028.0,2025,2025-10-24T15:42:34.000,41.892292846,-87.675515172,"
,  
(41.892292846, -87.675515172)"
825,14005463,JJ460525,2025-10-16T20:00:00.000,043XX N KENMORE AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1915,19,46,3,06,1168390.0,1928933.0,2025,2025-10-25T15:42:26.000,41.960526043,-87.656301624,"
,  
(41.960526043, -87.656301624)"
826,14000093,JJ454403,2025-10-16T20:00:00.000,046XX W DIVERSEY AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,2521,25,31,20,03,1144951.0,1918212.0,2025,2025-10-24T15:42:34.000,41.931582515,-87.742747165,"
,  
(41.931582515, -87.742747165)"
827,14000122,JJ454469,2025-10-16T20:00:00.000,013XX W LE MOYNE ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1433,14,27,24,06,1167169.0,1910164.0,2025,2025-10-24T15:42:34.000,41.909049348,-87.661331485,"
,  
(41.909049348, -87.661331485)"
828,14000315,JJ454827,2025-10-16T20:00:00.000,080XX S PAULINA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,611,6,17,71,14,1166409.0,1851412.0,2025,2025-10-24T15:42:34.000,41.747844084,-87.665800383,"
,  
(41.747844084, -87.665800383)"
829,14000134,JJ454453,2025-10-16T20:00:00.000,037XX W 76TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,833,8,18,70,08B,1152368.0,1853923.0,2025,2025-10-24T15:42:34.000,41.755022091,-87.71718562,"
,  
(41.755022091, -87.71718562)"
830,14000752,JJ455398,2025-10-16T20:00:00.000,034XX W 62ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,823,8,14,66,14,1154629.0,1863302.0,2025,2025-10-24T15:42:34.000,41.780714799,-87.708649955,"
,  
(41.780714799, -87.708649955)"
831,14005951,JJ461460,2025-10-16T19:59:00.000,051XX S LAKE PARK AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,234,2,4,41,06,1187537.0,1871358.0,2025,2025-10-25T15:42:26.000,41.802101704,-87.587747851,"
,  
(41.802101704, -87.587747851)"
832,13999971,JJ454388,2025-10-16T19:54:00.000,048XX S LAVERGNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,814,8,22,56,14,1143842.0,1872096.0,2025,2025-10-24T15:42:34.000,41.805055213,-87.747978199,"
,  
(41.805055213, -87.747978199)"
833,13999889,JJ454334,2025-10-16T19:50:00.000,039XX W CERMAK RD,2024,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,True,False,1014,10,24,29,18,1150274.0,1889087.0,2025,2025-10-24T15:42:34.000,41.851558186,-87.723945996,"
,  
(41.851558186, -87.723945996)"
834,14000385,JJ454969,2025-10-16T19:48:00.000,040XX N PARKSIDE AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE - YARD (FRONT / BACK),False,False,1624,16,38,15,26,1137955.0,1926387.0,2025,2025-10-24T15:42:34.000,41.95414491,-87.768258623,"
,  
(41.95414491, -87.768258623)"
835,14004963,JJ460436,2025-10-16T19:46:00.000,007XX E 105TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,512,5,9,50,08A,1183102.0,1835160.0,2025,2025-10-24T15:42:34.000,41.702875023,-87.605136182,"
,  
(41.702875023, -87.605136182)"
836,14000167,JJ454364,2025-10-16T19:45:00.000,046XX W DIVERSEY AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,2521,25,31,20,06,1144951.0,1918212.0,2025,2025-10-24T15:42:34.000,41.931582515,-87.742747165,"
,  
(41.931582515, -87.742747165)"
837,13999917,JJ454354,2025-10-16T19:45:00.000,046XX N MELVINA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,False,True,1622,16,38,15,08B,1134198.0,1930660.0,2025,2025-10-24T15:42:34.000,41.965937596,-87.781969004,"
,  
(41.965937596, -87.781969004)"
838,13999937,JJ454317,2025-10-16T19:43:00.000,071XX S STONY ISLAND AVE,0483,BATTERY,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,324,3,5,43,04B,1188152.0,1858123.0,2025,2025-10-24T15:42:34.000,41.765769173,-87.585914349,"
,  
(41.765769173, -87.585914349)"
839,13999933,JJ454338,2025-10-16T19:36:00.000,016XX W IRVING PARK RD,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1922,19,47,6,08B,1164818.0,1926630.0,2025,2025-10-24T15:42:34.000,41.954283202,-87.669499607,"
,  
(41.954283202, -87.669499607)"
840,14003855,JJ458802,2025-10-16T19:30:00.000,040XX S LAKE PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,214,2,4,36,08B,1183771.0,1878171.0,2025,2025-10-24T15:42:34.000,41.820885895,-87.601346301,"
,  
(41.820885895, -87.601346301)"
841,13999876,JJ454333,2025-10-16T19:30:00.000,041XX N NATCHEZ AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1632,16,38,17,14,1132336.0,1927190.0,2025,2025-10-24T15:42:34.000,41.956448236,-87.788896411,"
,  
(41.956448236, -87.788896411)"
842,14000048,JJ454367,2025-10-16T19:30:00.000,012XX W ROOSEVELT RD,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,SMALL RETAIL STORE,True,False,1233,12,28,28,26,1168413.0,1894846.0,2025,2025-10-24T15:42:34.000,41.866988841,-87.657205006,"
,  
(41.866988841, -87.657205006)"
843,14000001,JJ454346,2025-10-16T19:28:00.000,074XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,733,7,17,68,08B,1171260.0,1855607.0,2025,2025-10-24T15:42:34.000,41.759251061,-87.647902337,"
,  
(41.759251061, -87.647902337)"
844,13999922,JJ454340,2025-10-16T19:20:00.000,053XX W LAWRENCE AVE,0560,ASSAULT,SIMPLE,LIBRARY,False,False,1623,16,45,15,08A,1139690.0,1931308.0,2025,2025-10-24T15:42:34.000,41.967617009,-87.761759776,"
,  
(41.967617009, -87.761759776)"
845,13999998,JJ454357,2025-10-16T19:20:00.000,109XX S HOMEWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2212,22,19,75,08B,1166053.0,1831872.0,2025,2025-10-24T15:42:34.000,41.694230841,-87.667658524,"
,  
(41.694230841, -87.667658524)"
846,13999927,JJ454335,2025-10-16T19:16:00.000,037XX W LEXINGTON ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,ALLEY,True,False,1133,11,24,27,18,1151663.0,1896447.0,2025,2025-10-24T15:42:34.000,41.871727721,-87.718654582,"
,  
(41.871727721, -87.718654582)"
847,14001868,JJ454325,2025-10-16T19:15:00.000,045XX W MONROE ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,1113,11,28,26,04B,1146225.0,1899280.0,2025,2025-10-24T15:42:34.000,41.879606936,-87.738547778,"
,  
(41.879606936, -87.738547778)"
848,13999860,JJ454324,2025-10-16T19:15:00.000,049XX N AVERS AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,False,False,1712,17,39,14,08B,1149820.0,1932619.0,2025,2025-10-24T15:42:34.000,41.971022998,-87.724478132,"
,  
(41.971022998, -87.724478132)"
849,14000003,JJ454319,2025-10-16T19:13:00.000,071XX S VINCENNES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,731,7,6,69,08B,1176662.0,1857822.0,2025,2025-10-24T15:42:34.000,41.765209455,-87.628037736,"
,  
(41.765209455, -87.628037736)"
850,14000070,JJ454362,2025-10-16T19:11:00.000,082XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,SIDEWALK,True,False,411,4,8,45,08B,1188237.0,1850748.0,2025,2025-10-24T15:42:34.000,41.745529472,-87.585837669,"
,  
(41.745529472, -87.585837669)"
851,13999964,JJ454323,2025-10-16T19:11:00.000,004XX S DEARBORN ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,113,1,34,32,08A,1175997.0,1898402.0,2025,2025-10-24T15:42:34.000,41.876579441,-87.629256335,"
,  
(41.876579441, -87.629256335)"
852,14000895,JJ455496,2025-10-16T19:11:00.000,050XX S EAST END AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,222,2,5,39,26,1188165.0,1871757.0,2025,2025-10-24T15:42:34.000,41.803181616,-87.585432024,"
,  
(41.803181616, -87.585432024)"
853,13999859,JJ454300,2025-10-16T19:10:00.000,006XX W 103RD ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,2232,22,9,73,08A,1173975.0,1836578.0,2025,2025-10-24T15:42:34.000,41.706973143,-87.638514991,"
,  
(41.706973143, -87.638514991)"
854,14000371,JJ454933,2025-10-16T19:05:00.000,063XX S WENTWORTH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,False,False,312,3,20,69,11,1176046.0,1863053.0,2025,2025-10-24T15:42:34.000,41.779577735,-87.630138783,"
,  
(41.779577735, -87.630138783)"
855,13999867,JJ454302,2025-10-16T19:03:00.000,066XX S WOLCOTT AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,True,False,726,7,16,67,18,1164828.0,1860677.0,2025,2025-10-24T15:42:34.000,41.77330205,-87.671332416,"
,  
(41.77330205, -87.671332416)"
856,14002089,JJ456877,2025-10-16T19:00:00.000,052XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,False,True,1523,15,37,25,08B,1141605.0,1900253.0,2025,2025-10-24T15:42:34.000,41.882363578,-87.755487899,"
,  
(41.882363578, -87.755487899)"
857,14000868,JJ455339,2025-10-16T19:00:00.000,098XX S FOREST AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,511,5,9,49,07,1179982.0,1839891.0,2025,2025-10-24T15:42:34.000,41.715929341,-87.61641654,"
,  
(41.715929341, -87.61641654)"
858,14000274,JJ454737,2025-10-16T19:00:00.000,080XX S PAULINA ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,611,6,17,71,06,1166409.0,1851412.0,2025,2025-10-24T15:42:34.000,41.747844084,-87.665800383,"
,  
(41.747844084, -87.665800383)"
859,13999960,JJ454326,2025-10-16T19:00:00.000,079XX S WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,623,6,6,44,14,1178087.0,1852434.0,2025,2025-10-24T15:42:34.000,41.750391991,-87.622977784,"
,  
(41.750391991, -87.622977784)"
860,14000906,JJ455081,2025-10-16T19:00:00.000,020XX S WESTERN AVE,0580,STALKING,SIMPLE,APARTMENT,False,False,1234,12,25,31,08A,1160685.0,1890219.0,2025,2025-10-24T15:42:34.000,41.854455414,-87.685703606,"
,  
(41.854455414, -87.685703606)"
861,13999845,JJ454303,2025-10-16T19:00:00.000,032XX W 111TH ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,2211,22,19,74,06,1156795.0,1830828.0,2025,2025-10-24T15:42:34.000,41.691557251,-87.701582846,"
,  
(41.691557251, -87.701582846)"
862,14000033,JJ454440,2025-10-16T19:00:00.000,054XX N CAMPBELL AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,2011,20,40,4,26,1158690.0,1936064.0,2025,2025-10-24T15:42:34.000,41.98029863,-87.691767285,"
,  
(41.98029863, -87.691767285)"
863,13999890,JJ454291,2025-10-16T19:00:00.000,028XX W NORTH AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1421,14,26,24,08B,1157077.0,1910508.0,2025,2025-10-24T15:42:34.000,41.91020429,-87.698395528,"
,  
(41.91020429, -87.698395528)"
864,14000018,JJ454365,2025-10-16T19:00:00.000,103XX S OGLESBY AVE,031A,ROBBERY,ARMED - HANDGUN,CTA BUS STOP,False,False,434,4,7,51,03,1193852.0,1836998.0,2025,2025-10-24T15:42:34.000,41.707662508,-87.565712945,"
,  
(41.707662508, -87.565712945)"
865,13999820,JJ454278,2025-10-16T18:55:00.000,114XX S FORRESTVILLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,531,5,9,50,14,1181961.0,1829260.0,2025,2025-10-24T15:42:34.000,41.686711025,-87.609495763,"
,  
(41.686711025, -87.609495763)"
866,14000016,JJ454312,2025-10-16T18:55:00.000,015XX E 83RD PL,0291,CRIMINAL SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,SIDEWALK,False,False,412,4,8,45,02,1187952.0,1849923.0,2025,2025-10-24T15:42:34.000,41.74327238,-87.586908167,"
,  
(41.74327238, -87.586908167)"
867,14002002,JJ455965,2025-10-16T18:53:00.000,051XX S LAKE PARK AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,234,2,4,41,06,1187537.0,1871358.0,2025,2025-10-24T15:42:34.000,41.802101704,-87.587747851,"
,  
(41.802101704, -87.587747851)"
868,14002012,JJ455943,2025-10-16T18:51:00.000,016XX W DIVISION ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1424,14,1,24,06,1164808.0,1908052.0,2025,2025-10-24T15:42:34.000,41.903304304,-87.670064675,"
,  
(41.903304304, -87.670064675)"
869,13999885,JJ454272,2025-10-16T18:50:00.000,019XX W 33RD ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,912,9,12,59,06,1163830.0,1882804.0,2025,2025-10-24T15:42:34.000,41.834042232,-87.674368991,"
,  
(41.834042232, -87.674368991)"
870,14000080,JJ454277,2025-10-16T18:43:00.000,014XX E 65TH PL,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,321,3,5,42,04A,1186925.0,1861857.0,2025,2025-10-24T15:42:34.000,41.776044763,-87.590293408,"
,  
(41.776044763, -87.590293408)"
871,13999842,JJ454255,2025-10-16T18:43:00.000,026XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1432,14,32,22,06,1160867.0,1917657.0,2025,2025-10-24T15:42:34.000,41.929743818,-87.684273777,"
,  
(41.929743818, -87.684273777)"
872,13999891,JJ454273,2025-10-16T18:36:00.000,022XX W 51ST ST,0460,BATTERY,SIMPLE,STREET,False,False,931,9,15,63,08B,1162253.0,1870808.0,2025,2025-10-24T15:42:34.000,41.801156854,-87.680489807,"
,  
(41.801156854, -87.680489807)"
873,14000085,JJ454297,2025-10-16T18:36:00.000,020XX N CICERO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,2522,25,26,19,15,1144057.0,1913346.0,2025,2025-10-24T15:42:34.000,41.918246576,-87.746154953,"
,  
(41.918246576, -87.746154953)"
874,13999959,JJ454309,2025-10-16T18:30:00.000,064XX N SHERIDAN RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,2432,24,49,1,06,1167108.0,1942847.0,2025,2025-10-24T15:42:34.000,41.998734156,-87.660613118,"
,  
(41.998734156, -87.660613118)"
875,13999915,JJ454358,2025-10-16T18:30:00.000,016XX N THROOP ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1433,14,32,24,14,1167222.0,1911748.0,2025,2025-10-24T15:42:34.000,41.913394802,-87.661091182,"
,  
(41.913394802, -87.661091182)"
876,13999909,JJ454370,2025-10-16T18:30:00.000,016XX N THROOP ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1433,14,32,24,06,1167222.0,1911748.0,2025,2025-10-24T15:42:34.000,41.913394802,-87.661091182,"
,  
(41.913394802, -87.661091182)"
877,13999921,JJ454381,2025-10-16T18:30:00.000,003XX N LAFLIN ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1215,12,27,28,06,1166417.0,1902039.0,2025,2025-10-24T15:42:34.000,41.886769914,-87.664326722,"
,  
(41.886769914, -87.664326722)"
878,14001017,JJ454809,2025-10-16T18:30:00.000,045XX S INDIANA AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,215,2,3,38,06,1178360.0,1874994.0,2025,2025-10-24T15:42:34.000,41.812292721,-87.621292831,"
,  
(41.812292721, -87.621292831)"
879,13999970,JJ454329,2025-10-16T18:30:00.000,047XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,223,2,4,38,08B,1182386.0,1873939.0,2025,2025-10-24T15:42:34.000,41.809305232,-87.606558389,"
,  
(41.809305232, -87.606558389)"
880,14006997,JJ462751,2025-10-16T18:29:00.000,006XX W 25TH PL,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,914,9,11,60,06,1172482.0,1887335.0,2025,2025-10-25T15:42:26.000,41.846289164,-87.642489144,"
,  
(41.846289164, -87.642489144)"
881,14000024,JJ454262,2025-10-16T18:27:00.000,115XX S LA SALLE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,522,5,9,53,05,1177337.0,1828053.0,2025,2025-10-24T15:42:34.000,41.683504206,-87.626459639,"
,  
(41.683504206, -87.626459639)"
882,13999813,JJ454258,2025-10-16T18:23:00.000,006XX S CALIFORNIA AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,False,1135,11,28,27,18,1157803.0,1897145.0,2025,2025-10-24T15:42:34.000,41.873520236,-87.696093065,"
,  
(41.873520236, -87.696093065)"
883,13999993,JJ454342,2025-10-16T18:21:00.000,067XX S STONY ISLAND AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESTAURANT,False,False,332,3,5,43,04B,1188026.0,1860714.0,2025,2025-10-24T15:42:34.000,41.772882101,-87.586293688,"
,  
(41.772882101, -87.586293688)"
884,14000258,JJ454704,2025-10-16T18:20:00.000,004XX W MARQUETTE RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,722,7,6,68,14,1174591.0,1860507.0,2025,2025-10-24T15:42:34.000,41.772623753,-87.635548701,"
,  
(41.772623753, -87.635548701)"
885,13999903,JJ454249,2025-10-16T18:19:00.000,105XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,False,False,512,5,9,49,08A,1178853.0,1835179.0,2025,2025-10-24T15:42:34.000,41.7030247,-87.620694297,"
,  
(41.7030247, -87.620694297)"
886,14000741,JJ455433,2025-10-16T18:15:00.000,044XX N MARINE DR,0460,BATTERY,SIMPLE,STREET,False,False,1914,19,46,3,08B,1170949.0,1929505.0,2025,2025-10-24T15:42:34.000,41.962039762,-87.646876692,"
,  
(41.962039762, -87.646876692)"
887,14000025,JJ454246,2025-10-16T18:13:00.000,047XX N MAJOR AVE,0554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",SIDEWALK,True,False,1622,16,45,15,08A,1137475.0,1931131.0,2025,2025-10-24T15:42:34.000,41.967171564,-87.769908523,"
,  
(41.967171564, -87.769908523)"
888,13999810,JJ454234,2025-10-16T18:10:00.000,008XX W ADDISON ST,0560,ASSAULT,SIMPLE,STREET,False,False,1924,19,44,6,08A,1170200.0,1924134.0,2025,2025-10-24T15:42:34.000,41.947317986,-87.649787936,"
,  
(41.947317986, -87.649787936)"
889,13999969,JJ454214,2025-10-16T18:10:00.000,027XX N CLARK ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1935,19,43,7,06,1171615.0,1918633.0,2025,2025-10-24T15:42:34.000,41.932191946,-87.64474923,"
,  
(41.932191946, -87.64474923)"
890,13999910,JJ454243,2025-10-16T18:09:00.000,012XX N LARRABEE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1822,18,27,8,06,1172111.0,1908362.0,2025,2025-10-24T15:42:34.000,41.903996883,-87.643230238,"
,  
(41.903996883, -87.643230238)"
891,13999961,JJ454351,2025-10-16T18:08:00.000,013XX S SAWYER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1022,10,24,29,14,1154906.0,1893687.0,2025,2025-10-24T15:42:34.000,41.864089641,-87.706822118,"
,  
(41.864089641, -87.706822118)"
892,14000276,JJ454720,2025-10-16T18:00:00.000,009XX W MONTANA ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1932,19,43,7,06,1169846.0,1916501.0,2025,2025-10-24T15:42:34.000,41.926380439,-87.651312347,"
,  
(41.926380439, -87.651312347)"
893,14003989,JJ458116,2025-10-16T18:00:00.000,006XX W BRIAR PL,0810,THEFT,OVER $500,STREET,False,False,1934,19,44,6,06,1171397.0,1921162.0,2025,2025-10-24T15:42:34.000,41.939136428,-87.645475777,"
,  
(41.939136428, -87.645475777)"
894,14000475,JJ454774,2025-10-16T18:00:00.000,027XX W 68TH ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING / GROUNDS,False,False,831,8,16,66,02,1159381.0,1859440.0,2025,2025-10-24T15:42:34.000,41.770020864,-87.6913338,"
,  
(41.770020864, -87.6913338)"
895,14000435,JJ454869,2025-10-16T18:00:00.000,020XX N LAMON AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,RESIDENCE,False,False,2522,25,26,19,11,1143368.0,1913194.0,2025,2025-10-24T15:42:34.000,41.91784239,-87.748690223,"
,  
(41.91784239, -87.748690223)"
896,13999751,JJ454194,2025-10-16T18:00:00.000,003XX W SCHILLER ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1821,18,2,8,11,1173676.0,1909694.0,2025,2025-10-24T15:42:34.000,41.907617267,-87.637441961,"
,  
(41.907617267, -87.637441961)"
897,14000408,JJ454749,2025-10-16T18:00:00.000,006XX N MAY ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1214,12,27,24,06,1168637.0,1904575.0,2025,2025-10-24T15:42:34.000,41.89368109,-87.656100837,"
,  
(41.89368109, -87.656100837)"
898,14006008,JJ461463,2025-10-16T18:00:00.000,040XX W 49TH ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,815,8,14,57,07,1150036.0,1871823.0,2025,2025-10-25T15:42:26.000,41.804188055,-87.725268001,"
,  
(41.804188055, -87.725268001)"
899,13999929,JJ454269,2025-10-16T18:00:00.000,051XX N CALIFORNIA AVE,1330,CRIMINAL TRESPASS,TO LAND,HOSPITAL BUILDING / GROUNDS,True,False,2031,20,40,4,26,1156765.0,1934163.0,2025,2025-10-24T15:42:34.000,41.975121537,-87.698898525,"
,  
(41.975121537, -87.698898525)"
900,14000979,JJ454645,2025-10-16T17:55:00.000,006XX N LA SALLE DR,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1832,18,42,8,06,1175023.0,1904549.0,2025,2025-10-24T15:42:34.000,41.893469034,-87.632648229,"
,  
(41.893469034, -87.632648229)"
901,13999957,JJ454252,2025-10-16T17:48:00.000,009XX W GLENLAKE AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,2433,24,48,77,08B,1168708.0,1940540.0,2025,2025-10-24T15:42:34.000,41.992369063,-87.65479449,"
,  
(41.992369063, -87.65479449)"
902,13999866,JJ454283,2025-10-16T17:41:00.000,039XX W FLOURNOY ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,False,1132,11,24,26,26,1150297.0,1896740.0,2025,2025-10-24T15:42:34.000,41.872558479,-87.723662114,"
,  
(41.872558479, -87.723662114)"
903,14001051,JJ455495,2025-10-16T17:40:00.000,026XX N HALSTED ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1935,19,43,7,06,1170485.0,1917862.0,2025,2025-10-24T15:42:34.000,41.930101116,-87.648924417,"
,  
(41.930101116, -87.648924417)"
